season,player_name,Tm,Age,Int,PD,Sk,QBHits,pos,school,ht,wt,forty,bench,vertical,broad_jump,cone,shuttle
2022,Julian Love,NYG,24,2,5,1,1,CB,Notre Dame,71,195,4.54,14,36,121,6.72,4.1
2019,Sheldrick Redwine,CLE,23,0,2,0,0,S,Miami (FL),72,196,4.44,20,39,130,7,4.14
2020,Sheldrick Redwine,CLE,24,1,1,0.5,1,S,Miami (FL),72,196,4.44,20,39,130,7,4.14
2021,Sheldrick Redwine,CLE,25,0,0,0,0,S,Miami (FL),72,196,4.44,20,39,130,7,4.14
2019,Marquise Blair,SEA,22,0,1,0,0,S,Utah,73,195,4.48,20,35,125,7,4
2020,Marquise Blair,SEA,23,0,0,0,0,S,Utah,73,195,4.48,20,35,125,7,4
2021,Marquise Blair,SEA,24,0,2,0,0,S,Utah,73,195,4.48,20,35,125,7,4
2022,Marquise Blair,CAR,25,0,0,0,0,S,Utah,73,195,4.48,20,35,125,7,4
2019,Andrew Wingard,JAX,23,0,0,1,2,S,Wyoming,72,209,4.56,9,36.5,121,7.08,4.2
2020,Andrew Wingard,JAX,24,2,5,0,0,S,Wyoming,72,209,4.56,9,36.5,121,7.08,4.2
2021,Andrew Wingard,JAX,25,1,1,1,1,S,Wyoming,72,209,4.56,9,36.5,121,7.08,4.2
2022,Andrew Wingard,JAX,26,1,1,0,1,S,Wyoming,72,209,4.56,9,36.5,121,7.08,4.2
2019,Corey Ballentine,NYG,23,0,2,0,1,CB,Washburn,71,196,4.47,15,39.5,135,6.82,4.14
2020,Corey Ballentine,NYG,24,0,0,0,0,CB,Washburn,71,196,4.47,15,39.5,135,6.82,4.14
2022,Corey Ballentine,GB,26,0,0,0,0,CB,Washburn,71,196,4.47,15,39.5,135,6.82,4.14
2019,Kris Boyd,MIN,23,0,1,0,0,CB,Texas,71,201,4.45,19,36.5,127,6.94,4.08
2020,Kris Boyd,MIN,24,0,2,0,0,CB,Texas,71,201,4.45,19,36.5,127,6.94,4.08
2021,Kris Boyd,MIN,25,0,0,0,0,CB,Texas,71,201,4.45,19,36.5,127,6.94,4.08
2022,Kris Boyd,MIN,26,0,0,0,0,CB,Texas,71,201,4.45,19,36.5,127,6.94,4.08
2019,Blessuan Austin,NYJ,23,0,4,0,0,CB,Rutgers,73,198,4,15,,114,7,4
2020,Blessuan Austin,NYJ,24,0,4,0,1,CB,Rutgers,73,198,4,15,,114,7,4
2021,Blessuan Austin,SEA,25,0,0,0,0,CB,Rutgers,73,198,4,15,,114,7,4
2019,Amani Oruwariye,DET,23,2,3,0,0,CB,Penn State,74,205,4.47,17,36.5,120,6.82,4.16
2020,Amani Oruwariye,DET,24,1,7,0,0,CB,Penn State,74,205,4.47,17,36.5,120,6.82,4.16
2021,Amani Oruwariye,DET,25,6,11,0,0,CB,Penn State,74,205,4.47,17,36.5,120,6.82,4.16
2022,Amani Oruwariye,DET,26,0,3,0,0,CB,Penn State,74,205,4.47,17,36.5,120,6.82,4.16
2019,Kameron Kelly,PIT,23,1,1,0,0,S,San Diego State,74,200,4.66,9,33,120,6.94,4.28
2019,Chad Thomas,CLE,24,0,1,4,4,DE,Miami (FL),78,281,4.92,20,29,116,7,4
2019,Ken Webster,MIA,23,0,1,0,0,CB,Mississippi,71,203,4.43,18,43,133,6.85,4.14
2020,Ken Webster,SF,24,0,0,0,0,CB,Mississippi,71,203,4.43,18,43,133,6.85,4.14
2019,Jamel Dean,TB,23,2,17,0,0,CB,Auburn,73,206,4.3,16,41,130,7.02,4.19
2020,Jamel Dean,TB,24,1,7,0,0,CB,Auburn,73,206,4.3,16,41,130,7.02,4.19
2021,Jamel Dean,TB,25,2,9,0,0,CB,Auburn,73,206,4.3,16,41,130,7.02,4.19
2022,Jamel Dean,TB,26,2,8,0,0,CB,Auburn,73,206,4.3,16,41,130,7.02,4.19
2019,Duke Dawson,DEN,24,0,2,0,0,CB,Florida,70,208,4.46,15,,114,7,4
2020,Duke Dawson,DEN,25,0,0,0,0,CB,Florida,70,208,4.46,15,,114,7,4
2019,Amani Hooker,TEN,21,0,0,0,0,S,Iowa,71,210,4.48,14,37,123,6.81,4.1
2020,Amani Hooker,TEN,22,4,8,0,0,S,Iowa,71,210,4.48,14,37,123,6.81,4.1
2021,Amani Hooker,TEN,23,1,4,0,0,S,Iowa,71,210,4.48,14,37,123,6.81,4.1
2022,Amani Hooker,TEN,24,1,3,0,0,S,Iowa,71,210,4.48,14,37,123,6.81,4.1
2019,Deionte Thompson,ARI,22,0,0,0,1,S,Alabama,73,195,4,20,,114,7,4
2020,Deionte Thompson,ARI,23,0,3,0,1,S,Alabama,73,195,4,20,,114,7,4
2021,Deionte Thompson,ARI,24,0,0,0,0,S,Alabama,73,195,4,20,,114,7,4
2022,Deionte Thompson,ARI,25,0,0,0,0,S,Alabama,73,195,4,20,,114,7,4
2019,Ugo Amadi,SEA,22,0,0,0,0,S,Oregon,69,199,4.51,18,32.5,115,7.21,4.19
2020,Ugo Amadi,SEA,23,0,7,0,0,S,Oregon,69,199,4.51,18,32.5,115,7.21,4.19
2021,Ugo Amadi,SEA,24,1,6,0,0,S,Oregon,69,199,4.51,18,32.5,115,7.21,4.19
2022,Ugo Amadi,SEA,25,0,0,0,0,S,Oregon,69,199,4.51,18,32.5,115,7.21,4.19
2019,Rashad Fenton,KC,22,1,4,0,1,CB,South Carolina,71,193,4.52,12,34,117,7,4.25
2020,Rashad Fenton,KC,23,1,7,0,0,CB,South Carolina,71,193,4.52,12,34,117,7,4.25
2021,Rashad Fenton,KC,24,0,7,0,0,CB,South Carolina,71,193,4.52,12,34,117,7,4.25
2022,Rashad Fenton,KC,25,0,2,0,0,CB,South Carolina,71,193,4.52,12,34,117,7,4.25
2019,Andrew Brown,CIN,24,0,0,0,2,DE,Virginia,76,296,5.03,31,28,101,7.51,4.48
2020,Andrew Brown,LAC,25,0,0,1,1,DE,Virginia,76,296,5.03,31,28,101,7.51,4.48
2021,Andrew Brown,LAC,26,0,0,0,0,DE,Virginia,76,296,5.03,31,28,101,7.51,4.48
2022,Andrew Brown,CHI,27,0,0,0,0,DE,Virginia,76,296,5.03,31,28,101,7.51,4.48
2019,David Long,TEN,23,0,1,0,0,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2019,David Long,LAR,21,0,2,0,0,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2020,David Long,TEN,24,0,2,0,0,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2020,David Long,LAR,22,0,0,0,0,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2021,David Long,TEN,25,2,6,0,2,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2021,David Long,LAR,23,1,4,0,0,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2022,David Long,TEN,26,2,5,0,3,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2022,David Long,LAR,24,0,1,0,0,CB,Michigan,71,196,4.45,15,39.5,120,6.45,3.97
2019,Jaquan Johnson,BUF,24,0,0,0,0,S,Miami (FL),70,191,4.69,18,33,121,7,4
2020,Jaquan Johnson,BUF,25,0,0,0,0,S,Miami (FL),70,191,4.69,18,33,121,7,4
2021,Jaquan Johnson,BUF,26,1,1,0,0,S,Miami (FL),70,191,4.69,18,33,121,7,4
2022,Jaquan Johnson,BUF,27,1,1,0,0,S,Miami (FL),70,191,4.69,18,33,121,7,4
2019,Montre Hartage,MIA,22,0,1,0,0,CB,NOthwestern,71,190,4.68,9,34.5,123,6.95,4.08
2019,Kentavius Street,SF,23,0,0,0,0,DE,NOth Carolina State,74,280,4.87,28,,114,7,4
2020,Kentavius Street,SF,24,0,0,0,0,DE,NOth Carolina State,74,280,4.87,28,,114,7,4
2021,Kentavius Street,SF,25,0,0,3,5,DE,NOth Carolina State,74,280,4.87,28,,114,7,4
2022,Kentavius Street,NO,26,0,1,3.5,8,DE,NOth Carolina State,74,280,4.87,28,,114,7,4
2019,Joejuan Williams,NE,22,0,1,0,0,CB,Vanderbilt,76,211,4.64,17,,114,7,4
2020,Joejuan Williams,NE,23,0,2,0,0,CB,Vanderbilt,76,211,4.64,17,,114,7,4
2021,Joejuan Williams,NE,24,0,5,0,1,CB,Vanderbilt,76,211,4.64,17,,114,7,4
2019,Bennett Jackson,NYJ,28,0,0,0,0,CB,Notre Dame,72,195,4.51,13,38,128,6.75,4
2020,Bennett Jackson,NYJ,29,0,0,0,0,CB,Notre Dame,72,195,4.51,13,38,128,6.75,4
2019,Justin Layne,PIT,21,0,0,0,0,CB,Michigan State,74,192,4.5,20,37.5,134,6.9,4.09
2020,Justin Layne,PIT,22,0,0,0,0,CB,Michigan State,74,192,4.5,20,37.5,134,6.9,4.09
2021,Justin Layne,PIT,23,0,0,0,0,CB,Michigan State,74,192,4.5,20,37.5,134,6.9,4.09
2019,Jordan Miller,ATL,22,0,0,0,0,CB,Washington,73,186,4.49,6,37,125,7,4
2020,Jordan Miller,ATL,23,0,0,0,0,CB,Washington,73,186,4.49,6,37,125,7,4
2019,Nasir Adderley,LAC,22,0,0,0,0,S,Delaware,72,206,4,20,,114,7,4
2020,Nasir Adderley,LAC,23,1,3,0,1,S,Delaware,72,206,4,20,,114,7,4
2021,Nasir Adderley,LAC,24,0,5,0.5,2,S,Delaware,72,206,4,20,,114,7,4
2022,Nasir Adderley,LAC,25,2,4,0,0,S,Delaware,72,206,4,20,,114,7,4
2019,Alex Brown,KC,23,0,0,0,1,DE,Florida,75,260,4.74,20,,114,7,4
2019,Johnathan Abram,LV,23,0,1,0,0,S,Mississippi State,71,205,4.45,20,,116,7,4
2020,Johnathan Abram,LV,24,2,6,0,4,S,Mississippi State,71,205,4.45,20,,116,7,4
2021,Johnathan Abram,LV,25,1,4,0,3,S,Mississippi State,71,205,4.45,20,,116,7,4
2019,Xavier Crawford,CHI,24,0,0,0,0,CB,Central Michigan,71,187,4.48,11,37.5,114,7,4
2020,Xavier Crawford,CHI,25,0,0,0,0,CB,Central Michigan,71,187,4.48,11,37.5,114,7,4
2021,Xavier Crawford,CHI,26,0,0,0,0,CB,Central Michigan,71,187,4.48,11,37.5,114,7,4
2022,Xavier Crawford,SEA,27,0,0,0,0,CB,Central Michigan,71,187,4.48,11,37.5,114,7,4
2019,Saquan Hampton,NO,24,0,0,0,0,S,Rutgers,73,206,4.48,14,,125,7,4
2019,Donovan Wilson,DAL,24,0,0,0,0,S,Texas A&M,72,199,4,18,36,127,7,4
2020,Donovan Wilson,DAL,25,2,3,3.5,3,S,Texas A&M,72,199,4,18,36,127,7,4
2021,Donovan Wilson,DAL,26,0,1,0,1,S,Texas A&M,72,199,4,18,36,127,7,4
2022,Donovan Wilson,DAL,27,1,2,5,9,S,Texas A&M,72,199,4,18,36,127,7,4
2020,Jeremy Chinn,CAR,22,1,5,1,5,S,Southern Illinois,75,221,4.45,20,41,138,7,4
2021,Jeremy Chinn,CAR,23,1,5,1,5,S,Southern Illinois,75,221,4.45,20,41,138,7,4
2022,Jeremy Chinn,CAR,24,0,6,1,1,S,Southern Illinois,75,221,4.45,20,41,138,7,4
2020,Antoine Winfield Jr.,TB,22,1,6,3,4,S,Minnesota,69,203,4.45,20,36,124,7,4
2021,Antoine Winfield Jr.,TB,23,2,6,2,3,S,Minnesota,69,203,4.45,20,36,124,7,4
2022,Antoine Winfield Jr.,TB,24,1,3,4,6,S,Minnesota,69,203,4.45,20,36,124,7,4
2020,Kamren Curl,WAS,21,3,4,2,5,S,ArKCsas,73,206,4.6,24,34.5,125,7,4
2021,Kamren Curl,WAS,22,0,5,1,3,S,ArKCsas,73,206,4.6,24,34.5,125,7,4
2022,Kamren Curl,WAS,23,0,0,1,0,S,ArKCsas,73,206,4.6,24,34.5,125,7,4
2020,Jeff Gladney,MIN,24,0,3,0,1,CB,TCU,70,191,4.48,17,37.5,124,7.26,4
2020,Michael Ojemudia,DEN,23,0,6,0,0,CB,Iowa,73,200,4.45,20,36,122,6.87,4.21
2021,Michael Ojemudia,DEN,24,0,2,0,0,CB,Iowa,73,200,4.45,20,36,122,6.87,4.21
2020,Trevon Diggs,DAL,22,3,14,1,0,CB,Alabama,73,205,4,20,,114,7,4
2021,Trevon Diggs,DAL,23,11,21,0,0,CB,Alabama,73,205,4,20,,114,7,4
2022,Trevon Diggs,DAL,24,3,14,0,0,CB,Alabama,73,205,4,20,,114,7,4
2020,Kyle Dugger,NE,24,0,0,0,0,S,Lenoir-Rhyne,73,217,4.49,17,42,134,7,4
2021,Kyle Dugger,NE,25,4,5,0,2,S,Lenoir-Rhyne,73,217,4.49,17,42,134,7,4
2022,Kyle Dugger,NE,26,3,8,1,2,S,Lenoir-Rhyne,73,217,4.49,17,42,134,7,4
2020,Jordan Fuller,LAR,22,3,5,0,0,S,Ohio State,74,203,4.67,20,35.5,122,7,4.27
2021,Jordan Fuller,LAR,23,1,4,0,0,S,Ohio State,74,203,4.67,20,35.5,122,7,4.27
2022,Jordan Fuller,LAR,24,0,0,0,0,S,Ohio State,74,203,4.67,20,35.5,122,7,4.27
2020,Brandon Jones,MIA,22,0,1,1,1,S,Texas,71,198,4,20,,114,7,4
2021,Brandon Jones,MIA,23,1,1,5,10,S,Texas,71,198,4,20,,114,7,4
2022,Brandon Jones,MIA,24,0,3,2,2,S,Texas,71,198,4,20,,114,7,4
2020,Jeff Okudah,DET,21,1,2,0,0,CB,Ohio State,73,205,4.48,11,41,135,7,4
2021,Jeff Okudah,DET,22,0,1,0,0,CB,Ohio State,73,205,4.48,11,41,135,7,4
2022,Jeff Okudah,DET,23,1,7,0,0,CB,Ohio State,73,205,4.48,11,41,135,7,4
2020,Cameron Dantzler,MIN,22,2,4,0,0,CB,Mississippi State,74,188,4.64,20,34.5,114,7,4
2021,Cameron Dantzler,MIN,23,1,8,0,0,CB,Mississippi State,74,188,4.64,20,34.5,114,7,4
2022,Cameron Dantzler,MIN,24,0,5,0,0,CB,Mississippi State,74,188,4.64,20,34.5,114,7,4
2020,Julian Blackmon,IND,22,2,6,0,0,S,Utah,72,187,4,20,,114,7,4
2021,Julian Blackmon,IND,23,0,1,0,0,S,Utah,72,187,4,20,,114,7,4
2022,Julian Blackmon,IND,24,1,2,1,1,S,Utah,72,187,4,20,,114,7,4
2020,Jaylon Johnson,CHI,21,0,15,0,0,CB,Utah,72,193,4.5,15,36.5,124,7.01,4.13
2021,Jaylon Johnson,CHI,22,1,9,0,0,CB,Utah,72,193,4.5,15,36.5,124,7.01,4.13
2022,Jaylon Johnson,CHI,23,0,7,0,0,CB,Utah,72,193,4.5,15,36.5,124,7.01,4.13
2020,Bryce Hall,NYJ,23,1,3,0,0,CB,Virginia,73,202,4,11,,114,7,4
2021,Bryce Hall,NYJ,24,0,16,0.5,2,CB,Virginia,73,202,4,11,,114,7,4
2020,Aldon Smith,DAL,31,0,2,5,14,DE,Missouri,76,263,4.74,20,34,118,7.19,4.5
2020,L'Jarius Sneed,KC,23,3,7,2,3,S,Louisiana Tech,72,192,4.37,12,41,131,7,4
2021,L'Jarius Sneed,KC,24,2,8,1,2,S,Louisiana Tech,72,192,4.37,12,41,131,7,4
2022,L'Jarius Sneed,KC,25,3,11,3.5,5,S,Louisiana Tech,72,192,4.37,12,41,131,7,4
2020,C.J. Henderson,JAX,22,1,6,0,0,CB,Florida,73,204,4.39,20,37.5,127,7,4
2021,C.J. Henderson,CAR,23,0,2,0,0,CB,Florida,73,204,4.39,20,37.5,127,7,4
2022,C.J. Henderson,CAR,24,2,6,0,0,CB,Florida,73,204,4.39,20,37.5,127,7,4
2020,Lamar Jackson,NYJ,22,0,2,0,0,CB,Nebraska,74,208,4.58,10,36.5,122,7,4
2020,Ashtyn Davis,NYJ,24,0,1,0,0,S,California,73,202,4,14,,114,7,4
2021,Ashtyn Davis,NYJ,25,2,3,0.5,1,S,California,73,202,4,14,,114,7,4
2022,Ashtyn Davis,NYJ,26,1,1,0,0,S,California,73,202,4,14,,114,7,4
2020,Darnay Holmes,NYG,22,1,5,0.5,2,CB,UCLA,70,195,4.48,12,,114,7,4
2021,Darnay Holmes,NYG,23,1,2,0,1,CB,UCLA,70,195,4.48,12,,114,7,4
2022,Darnay Holmes,NYG,24,0,8,0,1,CB,UCLA,70,195,4.48,12,,114,7,4
2020,Damon Arnette,LV,24,0,2,0,0,CB,Ohio State,72,195,4.56,20,,114,7,4
2021,Damon Arnette,LV,25,0,1,0,0,CB,Ohio State,72,195,4.56,20,,114,7,4
2020,Essang Bassey,DEN,22,1,2,0,0,CB,Wake Forest,69,191,4.46,12,39.5,128,6.95,4.13
2021,Essang Bassey,DEN,23,0,0,0,0,CB,Wake Forest,69,191,4.46,12,39.5,128,6.95,4.13
2022,Essang Bassey,DEN,24,0,2,0,0,CB,Wake Forest,69,191,4.46,12,39.5,128,6.95,4.13
2020,Daniel Thomas,JAX,22,1,2,0,0,S,Auburn,70,215,4.51,24,37,125,7,4
2021,Daniel Thomas,JAX,23,0,0,0,0,S,Auburn,70,215,4.51,24,37,125,7,4
2022,Daniel Thomas,JAX,24,0,0,0,0,S,Auburn,70,215,4.51,24,37,125,7,4
2020,Javelin Guidry,NYJ,22,0,0,0,1,CB,Utah,69,191,4.29,21,,114,7,4
2021,Javelin Guidry,NYJ,23,0,3,0,1,CB,Utah,69,191,4.29,21,,114,7,4
2020,K'Von Wallace,PHI,23,0,0,0,0,S,Clemson,71,206,4.53,18,38,133,6.76,4.15
2021,K'Von Wallace,PHI,24,0,0,0,0,S,Clemson,71,206,4.53,18,38,133,6.76,4.15
2022,K'Von Wallace,PHI,25,0,2,0,0,S,Clemson,71,206,4.53,18,38,133,6.76,4.15
2020,Kristian Fulton,TEN,22,1,1,1,1,CB,LSU,72,197,4.46,20,35.5,123,6.94,4.36
2021,Kristian Fulton,TEN,23,2,14,0,0,CB,LSU,72,197,4.46,20,35.5,123,6.94,4.36
2022,Kristian Fulton,TEN,24,1,5,0,0,CB,LSU,72,197,4.46,20,35.5,123,6.94,4.36
2020,Harrison Hand,MIN,22,1,3,0,0,CB,Temple,71,197,4.52,14,41,133,7.15,4.27
2021,Harrison Hand,MIN,23,0,0,0,0,CB,Temple,71,197,4.52,14,41,133,7.15,4.27
2022,Harrison Hand,CHI,24,0,1,0,0,CB,Temple,71,197,4.52,14,41,133,7.15,4.27
2020,Xavier McKinney,NYG,21,1,1,0,0,S,Alabama,72,201,4.63,19,36,122,7,4
2021,Xavier McKinney,NYG,22,5,10,0,0,S,Alabama,72,201,4.63,19,36,122,7,4
2022,Xavier McKinney,NYG,23,0,5,1,1,S,Alabama,72,201,4.63,19,36,122,7,4
2020,Dane Jackson,BUF,24,1,5,0,0,CB,Pittsburgh,72,187,4.57,20,35,122,7.07,4.27
2021,Dane Jackson,BUF,25,0,6,0,0,CB,Pittsburgh,72,187,4.57,20,35,122,7.07,4.27
2022,Dane Jackson,BUF,26,2,12,0,0,CB,Pittsburgh,72,187,4.57,20,35,122,7.07,4.27
2020,Kindle Vildor,CHI,23,0,1,0,0,CB,Georgia Southern,70,191,4.44,22,39.5,133,7.14,4.28
2021,Kindle Vildor,CHI,24,0,4,1,1,CB,Georgia Southern,70,191,4.44,22,39.5,133,7.14,4.28
2022,Kindle Vildor,CHI,25,1,5,0,0,CB,Georgia Southern,70,191,4.44,22,39.5,133,7.14,4.28
2020,Noah Igbinoghene,MIA,21,0,2,0,0,CB,Auburn,70,198,4.48,15,37,128,7,4
2021,Noah Igbinoghene,MIA,22,0,0,0,0,CB,Auburn,70,198,4.48,15,37,128,7,4
2022,Noah Igbinoghene,MIA,23,1,3,0,0,CB,Auburn,70,198,4.48,15,37,128,7,4
2020,John Reid,HOU,24,0,1,0,0,CB,Penn State,70,187,4.49,20,36.5,129,6.95,3.97
2021,John Reid,SEA,25,0,2,0,0,CB,Penn State,70,187,4.49,20,36.5,129,6.95,3.97
2022,John Reid,TEN,26,0,0,0,1,CB,Penn State,70,187,4.49,20,36.5,129,6.95,3.97
2020,Josiah Scott,JAX,21,0,0,0,0,CB,Michigan State,69,185,4.42,17,,114,7,4
2021,Josiah Scott,PHI,22,0,0,1,1,CB,Michigan State,69,185,4.42,17,,114,7,4
2022,Josiah Scott,PHI,23,2,8,0,0,CB,Michigan State,69,185,4.42,17,,114,7,4
2020,Myles Bryant,NE,22,1,1,0,0,CB,Washington,68,183,4.62,20,31.5,115,6.81,4.02
2021,Myles Bryant,NE,23,1,3,1,2,CB,Washington,68,183,4.62,20,31.5,115,6.81,4.02
2022,Myles Bryant,NE,24,1,6,0,0,CB,Washington,68,183,4.62,20,31.5,115,6.81,4.02
2020,Jaylinn Hawkins,ATL,23,0,0,0.5,1,S,California,73,208,4,20,35.5,117,7,4
2021,Jaylinn Hawkins,ATL,24,2,3,0,0,S,California,73,208,4,20,35.5,117,7,4
2022,Jaylinn Hawkins,ATL,25,2,6,0,1,S,California,73,208,4,20,35.5,117,7,4
2020,Josh Metellus,MIN,22,0,0,0,0,S,Michigan,71,209,4.55,20,36.5,124,6.94,4.4
2021,Josh Metellus,MIN,23,0,1,0,0,S,Michigan,71,209,4.55,20,36.5,124,6.94,4.4
2022,Josh Metellus,MIN,24,1,5,0,0,S,Michigan,71,209,4.55,20,36.5,124,6.94,4.4
2020,Terrell Burgess,LAR,22,0,1,0,0,S,Utah,71,202,4.46,20,33.5,122,7,4
2021,Terrell Burgess,LAR,23,0,0,0,0,S,Utah,71,202,4.46,20,33.5,122,7,4
2020,James Pierre,PIT,24,0,0,0,0,CB,Florida Atlantic,72,183,4.59,20,33.5,123,7.02,4
2021,James Pierre,PIT,25,1,4,0,0,CB,Florida Atlantic,72,183,4.59,20,33.5,123,7.02,4
2022,James Pierre,PIT,26,1,4,0,0,CB,Florida Atlantic,72,183,4.59,20,33.5,123,7.02,4
2020,Grayland Arnold,PHI,23,0,1,0,0,CB,Baylor,69,186,4.59,12,33,120,7.01,4.3
2021,Grayland Arnold,HOU,24,0,0,0,0,CB,Baylor,69,186,4.59,12,33,120,7.01,4.3
2022,Grayland Arnold,HOU,25,0,0,0,0,CB,Baylor,69,186,4.59,12,33,120,7.01,4.3
2020,Stantley Thomas-Oliver,CAR,22,0,0,0,0,CB,Florida International,72,192,4.48,20,34,127,7,4
2021,Stantley Thomas-Oliver,CAR,23,0,0,0,0,CB,Florida International,72,192,4.48,20,34,127,7,4
2022,Stantley Thomas-Oliver,CAR,24,0,0,0,0,CB,Florida International,72,192,4.48,20,34,127,7,4
2020,Alohi Gilman,LAC,23,0,0,0,1,S,Notre Dame,70,201,4.6,17,32,119,6.81,4.08
2021,Alohi Gilman,LAC,24,1,1,0,0,S,Notre Dame,70,201,4.6,17,32,119,6.81,4.08
2022,Alohi Gilman,LAC,25,1,3,0,0,S,Notre Dame,70,201,4.6,17,32,119,6.81,4.08
2020,Alijah Holder,DEN,24,0,0,0,0,CB,Stanford,73,191,4.6,9,36,121,6.7,4.15
2020,Kahlil McKenzie,CIN,23,0,0,0,0,DT,Tennessee,77,314,5.15,26,29.5,105,7.94,4.68
2021,Kahlil McKenzie,BAL,24,0,0,0,0,DT,Tennessee,77,314,5.15,26,29.5,105,7.94,4.68
2020,Amik Robertson,LV,22,0,0,0,0,CB,Louisiana Tech,68,187,4,20,,114,7,4
2021,Amik Robertson,LV,23,0,0,0,0,CB,Louisiana Tech,68,187,4,20,,114,7,4
2022,Amik Robertson,LV,24,2,9,1,0,CB,Louisiana Tech,68,187,4,20,,114,7,4
2020,Stanford Samuels,GB,21,0,0,0,0,CB,Florida State,70,193,4.58,20,,114,7,4
2020,Stanford Samuels,GB,21,0,0,0,0,CB,Florida State,73,187,4.65,20,,114,7,4
2020,Bruce Miller,JAX,33,0,0,0,0,OLB,Central Florida,73,254,4.81,35,31,113,7.05,4.34
2020,Saivion Smith,DAL,23,0,0,0,0,CB,Alabama,73,199,4,11,33,121,7.09,4.37
2021,Saivion Smith,DET,24,0,0,0,0,CB,Alabama,73,199,4,11,33,121,7.09,4.37
2022,Saivion Smith,DET,25,0,0,0,0,CB,Alabama,73,199,4,11,33,121,7.09,4.37
2020,Antoine Brooks Jr.,PIT,22,0,0,0,0,S,Maryland,71,220,4.64,18,34.5,114,7,4
2021,Antoine Brooks Jr.,LAR,23,0,0,0,0,S,Maryland,71,220,4.64,18,34.5,114,7,4
2020,Reggie Robinson II,DAL,23,0,0,0,0,CB,Tulsa,73,205,4.44,22,36,132,7.09,4.18
2020,Josh Thomas,BUF,24,0,0,0,0,CB,Buffalo,70,191,4.46,13,38.5,126,6.99,4.15
2022,Josh Thomas,ARI,26,0,0,0,0,CB,Buffalo,70,191,4.46,13,38.5,126,6.99,4.15
2020,J.R. Reed,LAR,24,0,0,0,0,S,Georgia,73,202,4.54,15,34,130,7,4
2021,J.R. Reed,LAR,25,0,0,0,0,S,Georgia,73,202,4.54,15,34,130,7,4
2021,Paulson Adebo,NO,22,3,8,0,0,CB,Stanford,73,198,4.45,18,36.5,121,6.69,4.13
2022,Paulson Adebo,NO,23,0,7,0,0,CB,Stanford,73,198,4.45,18,36.5,121,6.69,4.13
2021,Jevon Holland,MIA,21,2,10,2.5,7,S,Oregon,72,207,4.48,19,35.5,126,7,4.14
2022,Jevon Holland,MIA,22,2,7,1.5,1,S,Oregon,72,207,4.48,19,35.5,126,7,4.14
2021,Grant Delpit,CLE,23,1,3,1,1,S,LSU,74,213,4,20,,114,7,4
2022,Grant Delpit,CLE,24,4,10,0,0,S,LSU,74,213,4,20,,114,7,4
2021,Derrick Barnes,DET,22,0,2,2,2,DE,Purdue,72,238,4.57,29,37,119,7,4.27
2022,Derrick Barnes,DET,23,0,1,1,1,DE,Purdue,72,238,4.57,29,37,119,7,4.27
2021,Marco Wilson,ARI,22,0,4,0,0,CB,Florida,71,191,4.37,26,43.5,136,6.8,4.13
2022,Marco Wilson,ARI,23,3,10,0,1,CB,Florida,71,191,4.37,26,43.5,136,6.8,4.13
2021,Azeez Ojulari,NYG,21,0,2,8,13,OLB,Georgia,74,249,4.63,26,30,127,7.27,4.34
2022,Azeez Ojulari,NYG,22,0,1,5.5,7,OLB,Georgia,74,249,4.63,26,30,127,7.27,4.34
2021,Talanoa Hufanga,SF,21,0,2,0,1,S,USC,73,242,4.65,20,,114,7,4
2022,Talanoa Hufanga,SF,22,4,9,2,3,S,USC,73,242,4.65,20,,114,7,4
2021,Jonathon Cooper,DEN,23,0,0,2.5,7,DE,Ohio St.,74,253,4.69,28,33,108,6.99,4.31
2022,Jonathon Cooper,DEN,24,0,0,2,7,DE,Ohio St.,74,253,4.69,28,33,108,6.99,4.31
2021,Darren Hall,ATL,21,0,3,1,1,CB,San Diego St.,71,188,4.47,16,38.5,132,7.07,4.28
2022,Darren Hall,ATL,22,0,3,0,0,CB,San Diego St.,71,188,4.47,16,38.5,132,7.07,4.28
2021,Camryn Bynum,MIN,23,1,3,1,1,CB,California,72,196,4.58,20,34,129,6.99,4.1
2022,Camryn Bynum,MIN,24,2,6,0,0,CB,California,72,196,4.58,20,34,129,6.99,4.1
2021,Malik McDowell,CLE,25,0,1,3,5,DT,Michigan State,78,295,4.85,23,28.5,112,7.69,4.53
2021,Naquan Jones,TEN,23,0,2,2.5,3,DT,Michigan St.,75,313,5.42,20,25,100,7,4.9
2022,Naquan Jones,TEN,24,0,0,1,2,DT,Michigan St.,75,313,5.42,20,25,100,7,4.9
2021,Isaiahh Loudermilk,PIT,24,0,3,1,0,DE,Wisconsin,78,274,5.08,21,28.5,112,7.52,4.55
2022,Isaiahh Loudermilk,PIT,25,0,0,0,0,DE,Wisconsin,78,274,5.08,21,28.5,112,7.52,4.55
2021,A.J. Green,CLE,23,1,6,0,0,CB,Oklahoma State,73,202,4.62,13,,114,7,4
